solver,problem,instance,gridno,cost,dualbound-0.0001,primalbound-0.0001,gap-0.0001,nit-0.0001,npieces-0.0001,cpu-0.0001
naive,transportation,transportation-5-6,59,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,transportation,transportation-5-6,60,square,81.56988828244945,81.56995843036204,8.599723958514867e-5,1,37425,39.533607149000005
naive,transportation,transportation-5-7,61,exp,537.3007634833372,537.3011973551221,8.07501987843653e-5,1,21140,143.89362978
naive,transportation,transportation-5-7,62,cubic,207.69503837119387,207.69511149280285,3.520622534251521e-5,1,24525,444.49990442200004
naive,transportation,transportation-5-7,63,sinabc1,227.32383289068517,227.32396583831607,5.8483772448785554e-5,1,42530,493.764521794
naive,transportation,transportation-5-7,64,sinabc2,227.46714140860385,227.46729832091967,6.898236228879507e-5,1,55127,383.41462398100003
naive,transportation,transportation-5-7,65,sinabc3,60.302447080566,60.30248612001801,6.473937398658334e-5,1,91596,2846.2134217810003
naive,transportation,transportation-5-7,67,pardivexp,151.38168173158454,151.38182094585275,9.196234220632558e-5,1,53375,629.055386763
naive,transportation,transportation-5-7,68,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,transportation,transportation-5-7,69,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,transportation,transportation-5-1,7,pardivexp,112.63811700129042,112.63819770580497,7.164933050135753e-5,1,53370,799.5554837650001
naive,transportation,transportation-5-7,70,square,117.36998756643487,117.37008005512516,7.880090926211298e-5,1,37425,40.842614382
naive,transportation,transportation-5-8,71,exp,479.43368202912797,479.4340091446993,6.82295300496865e-5,1,21576,301.08437701900004
naive,transportation,transportation-5-8,72,cubic,186.61708847789177,186.617171314452,4.438849847273395e-5,1,24525,527.3924643700001
naive,transportation,transportation-5-8,73,sinabc1,172.38513939362704,172.38526908649354,7.523430927798795e-5,1,42525,664.421726647
naive,transportation,transportation-5-8,74,sinabc2,185.7374786224026,185.7377115625428,0.00012541348671871053,1,55131,345.189408716
naive,transportation,transportation-5-8,75,sinabc3,47.04632955451686,47.046365050488596,7.54489144887763e-5,1,91617,2492.210286679
naive,transportation,transportation-5-8,77,pardivexp,78.24304093659738,78.24310225413055,7.83679728947341e-5,1,53375,301.810206916
naive,transportation,transportation-5-8,78,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,transportation,transportation-5-8,79,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,transportation,transportation-5-1,8,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,transportation,transportation-5-8,80,square,82.61966519057313,82.61972801726141,7.604320394927884e-5,1,37425,40.338286103
naive,transportation,transportation-5-9,81,exp,427.71120152232584,427.71150384733994,7.068433076609641e-5,1,21591,238.935086274
naive,transportation,transportation-5-9,82,cubic,167.57691188552195,167.57701405512083,6.09687429099483e-5,1,24525,511.11994906900003
naive,transportation,transportation-5-9,83,sinabc1,174.3515606857649,174.35169951468438,7.96257907870578e-5,1,42525,612.739386145
naive,transportation,transportation-5-9,84,sinabc2,171.25384237773204,171.25394331670347,5.894110785040932e-5,1,55134,356.587877438
naive,transportation,transportation-5-9,85,sinabc3,38.7298260930273,38.72985863249179,8.40164814453467e-5,1,91614,1730.589694253
naive,transportation,transportation-5-9,87,pardivexp,105.6114869523093,105.6115536536567,6.315724471935236e-5,1,53375,646.157092175
naive,transportation,transportation-5-9,88,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,transportation,transportation-5-9,89,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,transportation,transportation-5-1,9,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,transportation,transportation-5-9,90,square,81.7514447798729,81.75150712272809,7.625896742672799e-5,1,37425,37.716212628
naive,transportation,transportation-5-10,91,exp,577.6917117908059,577.6921397559667,7.408187359198568e-5,1,18304,179.13540981
naive,transportation,transportation-5-10,92,cubic,235.88108961935643,235.8811815321905,3.896573413898142e-5,1,24525,493.144396038
naive,transportation,transportation-5-10,93,sinabc1,-1.0e20,1.0e20,100.0,1,175150,3601.290447401
naive,transportation,transportation-5-10,94,sinabc2,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,transportation,transportation-5-10,95,sinabc3,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,transportation,transportation-5-10,97,pardivexp,202.68786879879926,202.68802355156387,7.635022627566675e-5,1,53365,1139.271288394
naive,transportation,transportation-5-10,98,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,transportation,transportation-5-10,99,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,transportation,transportation-10-1,106,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,transportation,transportation-10-2,116,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,transportation,transportation-10-3,126,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,transportation,transportation-10-4,136,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,transportation,transportation-10-5,146,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,transportation,transportation-10-6,156,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,transportation,transportation-5-2,16,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,transportation,transportation-10-7,166,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,transportation,transportation-10-8,176,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,transportation,transportation-10-9,186,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,transportation,transportation-10-10,196,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,transportation,transportation-15-1,206,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,transportation,transportation-15-2,216,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,transportation,transportation-15-3,226,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,transportation,transportation-15-4,236,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,transportation,transportation-15-5,246,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,transportation,transportation-15-6,256,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,transportation,transportation-5-3,26,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,transportation,transportation-15-7,266,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,transportation,transportation-15-8,276,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,transportation,transportation-15-9,286,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,transportation,transportation-15-10,296,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,transportation,transportation-20-1,306,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,transportation,transportation-20-2,316,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,transportation,transportation-20-3,326,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,transportation,transportation-20-4,336,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,transportation,transportation-20-5,346,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,transportation,transportation-20-6,356,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,transportation,transportation-5-4,36,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,transportation,transportation-20-7,366,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,transportation,transportation-20-8,376,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,transportation,transportation-20-9,386,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,transportation,transportation-20-10,396,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,transportation,transportation-5-5,46,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,transportation,transportation-5-6,56,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,transportation,transportation-5-1,6,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,transportation,transportation-5-7,66,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,transportation,transportation-5-8,76,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,transportation,transportation-5-9,86,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,transportation,transportation-5-10,96,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,mcf_nodes,c100_400_10_F_L_10,1,exp,-1.0e20,1.0e20,100.0,1,72132,3601.1506810150004
naive,mcf_nodes,c100_400_10_F_L_10,10,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,mcf_nodes,c25_100_30_F_L_5,100,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,mcf_nodes,c25_100_30_F_T_5,101,exp,10569.525255456909,10569.532070264919,6.447596700256039e-5,1,21351,469.474705382
naive,mcf_nodes,c25_100_30_F_T_5,102,cubic,3834.9443795659427,3834.946544334909,5.644847826087476e-5,1,23850,722.2596890860001
naive,mcf_nodes,c25_100_30_F_T_5,103,sinabc1,5108.6772909526335,5108.680291395432,5.873224838839175e-5,1,28750,2200.912082102
naive,mcf_nodes,c25_100_30_F_T_5,104,sinabc2,5107.142151817529,5107.145128343668,5.828160477152161e-5,1,40875,2304.5299718640003
naive,mcf_nodes,c25_100_30_F_T_5,105,sinabc3,1213.6181290462187,1213.6193466067461,0.00010032474604970716,1,73175,270.61520374
naive,mcf_nodes,c25_100_30_F_T_5,107,pardivexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,mcf_nodes,c25_100_30_F_T_5,108,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,mcf_nodes,c25_100_30_F_T_5,109,square,2663.7185653504116,2663.720391184382,6.854450551886795e-5,1,23000,38.507992105
naive,mcf_nodes,c100_400_10_F_T_10,11,exp,-1.0e20,1.0e20,100.0,1,85606,3601.182469784
naive,mcf_nodes,c25_100_30_F_T_5,110,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,mcf_nodes,c25_100_30_V_T_5,111,exp,42967.7588673888,42967.78386994222,5.8189069034660395e-5,1,21391,184.293257936
naive,mcf_nodes,c25_100_30_V_T_5,112,cubic,18921.79250927848,18921.80586720382,7.05954042404826e-5,1,23850,721.831832351
naive,mcf_nodes,c25_100_30_V_T_5,113,sinabc1,20547.68849449187,20547.699505003256,5.3585129482316636e-5,1,28750,612.6187160310001
naive,mcf_nodes,c25_100_30_V_T_5,114,sinabc2,22926.405223186135,22926.419341345132,6.15803051789555e-5,1,40875,2263.68398931
naive,mcf_nodes,c25_100_30_V_T_5,115,sinabc3,3830.781769521163,3830.7876306138573,0.00015299967681820921,1,73175,331.38037579300004
naive,mcf_nodes,c25_100_30_V_T_5,117,pardivexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,mcf_nodes,c25_100_30_V_T_5,118,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,mcf_nodes,c25_100_30_V_T_5,119,square,10304.104125931148,10304.112270361566,7.904058306159246e-5,1,23000,38.114615515000004
naive,mcf_nodes,c100_400_10_F_T_10,12,cubic,-1.0e20,1.0e20,100.0,1,95400,3601.269838529
naive,mcf_nodes,c25_100_30_V_T_5,120,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,mcf_nodes,c33,121,exp,26891.263639193094,26891.284229992678,7.65705326977442e-5,1,14918,107.99483599400001
naive,mcf_nodes,c33,122,cubic,17475.08101343158,17475.097896870706,9.661427492848378e-5,1,19080,537.169086309
naive,mcf_nodes,c33,123,sinabc1,20905.50561175935,20905.52115341599,7.434235447773119e-5,1,23000,107.863928094
naive,mcf_nodes,c33,124,sinabc2,21671.528638027412,21671.545924920676,7.976769780978496e-5,1,32700,256.827210405
naive,mcf_nodes,c33,125,sinabc3,7582.82917352063,7583.004841348112,0.0023165991735041177,1,58540,235.38923127100003
naive,mcf_nodes,c33,127,pardivexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,mcf_nodes,c33,128,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,mcf_nodes,c33,129,square,11619.175333293915,11619.186069995565,9.240493770558673e-5,1,18400,32.4196714
naive,mcf_nodes,c100_400_10_F_T_10,13,sinabc1,540.22262368903,541.2404096726035,0.18804693171176234,1,115000,331.505390776
naive,mcf_nodes,c33,130,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,mcf_nodes,c35,131,exp,25219.789843269285,25219.811453769453,8.56885873509122e-5,1,14691,84.72576732600001
naive,mcf_nodes,c35,132,cubic,17209.941329289948,17209.956779869575,8.97769809932689e-5,1,19080,565.569501135
naive,mcf_nodes,c35,133,sinabc1,14561.984974490459,14561.9945278902,6.560502218760533e-5,1,23000,102.23521587100001
naive,mcf_nodes,c35,134,sinabc2,16565.38305328208,16565.395683378996,7.62438589348603e-5,1,32700,251.61729073200001
naive,mcf_nodes,c35,135,sinabc3,4791.394708740353,4791.876695318199,0.0100584094394007,1,58540,208.61147750400002
naive,mcf_nodes,c35,137,pardivexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,mcf_nodes,c35,138,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,mcf_nodes,c35,139,square,7760.856270931469,7760.865329183324,0.00011671703438832595,1,18400,32.764972478000004
naive,mcf_nodes,c100_400_10_F_T_10,14,sinabc2,-1.0e20,1.0e20,100.0,1,163500,3601.34522034
naive,mcf_nodes,c35,140,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,mcf_nodes,c36,141,exp,44699.55092602536,44699.576574962855,5.7380716911535124e-5,1,14667,78.840498588
naive,mcf_nodes,c36,142,cubic,30997.198713721922,30997.22695037982,9.109414188195546e-5,1,19080,544.522734699
naive,mcf_nodes,c36,143,sinabc1,30786.584190806236,30786.59752002862,4.3295535906318946e-5,1,23000,110.238447194
naive,mcf_nodes,c36,144,sinabc2,37132.422412827866,37132.45611765416,9.076918097914211e-5,1,32700,259.838504033
naive,mcf_nodes,c36,145,sinabc3,6973.07759045024,6973.286259610025,0.0029924077689706227,1,58540,272.71599932500004
naive,mcf_nodes,c36,147,pardivexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,mcf_nodes,c36,148,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,mcf_nodes,c36,149,square,14945.838885995956,14945.84897902762,6.753066806770642e-5,1,18400,32.608887487000004
naive,mcf_nodes,c100_400_10_F_T_10,15,sinabc3,-1.0e20,1.0e20,100.0,1,292700,3601.72927251
naive,mcf_nodes,c36,150,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,mcf_nodes,c37,151,exp,8915.429941989554,8915.439149878623,0.00010328026374949781,1,15292,88.955676521
naive,mcf_nodes,c37,152,cubic,6374.0732224807425,6374.079095348954,9.213673259623696e-5,1,19080,876.9290783800001
naive,mcf_nodes,c37,153,sinabc1,3564.308632952885,3564.3115685589228,8.236109501695916e-5,1,23000,125.00618326000001
naive,mcf_nodes,c37,154,sinabc2,5253.656784879962,5253.660413982159,6.907759373543693e-5,1,32700,530.448745002
naive,mcf_nodes,c37,155,sinabc3,1027.2972294264353,1027.2992825782455,0.00019985916909571184,1,58540,352.23975644300003
naive,mcf_nodes,c37,157,pardivexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,mcf_nodes,c37,158,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,mcf_nodes,c37,159,square,1622.3371757536238,1622.3398954646575,0.00016764125947396798,1,18400,33.519137712
naive,mcf_nodes,c37,160,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,mcf_nodes,c38,161,exp,13110.095602958212,13110.107309057485,8.929064420700697e-5,1,15095,133.671726479
naive,mcf_nodes,c38,162,cubic,9331.953122839244,9331.96038907246,7.786395261049503e-5,1,19080,688.9742900460001
naive,mcf_nodes,c38,163,sinabc1,4810.341381671191,4810.344743100377,6.98791742705031e-5,1,23000,110.84414175200001
naive,mcf_nodes,c38,164,sinabc2,7277.670702543963,7277.674719512784,5.519577304184748e-5,1,32700,349.758902872
naive,mcf_nodes,c38,165,sinabc3,1515.4937086293378,1515.4967374885393,0.0001998591700414267,1,58540,405.87492003700004
naive,mcf_nodes,c38,167,pardivexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,mcf_nodes,c38,168,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,mcf_nodes,c38,169,square,2135.337783878935,2135.3411499322456,0.00015763538816774032,1,18400,33.864548103000004
naive,mcf_nodes,c100_400_10_F_T_10,17,pardivexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,mcf_nodes,c38,170,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,mcf_nodes,c39,171,exp,8917.628650719795,8917.637452768851,9.870382265741632e-5,1,15233,121.44179038
naive,mcf_nodes,c39,172,cubic,6360.741432656932,6360.746403226061,7.814443170504457e-5,1,19080,630.222270418
naive,mcf_nodes,c39,173,sinabc1,3650.1435271666155,3650.146968322934,9.427445930792864e-5,1,23000,113.623645167
naive,mcf_nodes,c39,174,sinabc2,5216.560349299478,5216.56347378293,5.989543628596414e-5,1,32700,616.916986087
naive,mcf_nodes,c39,175,sinabc3,1026.6476528122746,1026.6497046658305,0.00019985916779747824,1,58540,354.84475104300003
naive,mcf_nodes,c39,177,pardivexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,mcf_nodes,c39,178,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,mcf_nodes,c39,179,square,1671.7986185343834,1671.801414849503,0.00016726359332092062,1,18400,34.11037334
naive,mcf_nodes,c100_400_10_F_T_10,18,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,mcf_nodes,c39,180,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,mcf_nodes,c40,181,exp,11910.352486675467,11910.36497671036,0.00010486693663257244,1,15351,89.660175534
naive,mcf_nodes,c40,182,cubic,8505.601189771525,8505.608948242594,9.121593898912475e-5,1,19080,734.369457363
naive,mcf_nodes,c40,183,sinabc1,5123.846733958175,5123.8500566780285,6.484810868699751e-5,1,23000,128.01105012300002
naive,mcf_nodes,c40,184,sinabc2,7617.519201718206,7617.524068118006,6.388427205509789e-5,1,32700,595.972282941
naive,mcf_nodes,c40,185,sinabc3,1363.9620495134973,1363.964775522181,0.00019985917031842024,1,58540,381.54693354
naive,mcf_nodes,c40,187,pardivexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,mcf_nodes,c40,188,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,mcf_nodes,c40,189,square,2385.5216587636305,2385.525171579915,0.00014725546920677662,1,18400,34.015104486000006
naive,mcf_nodes,c100_400_10_F_T_10,19,square,221.9971438752451,223.2151838748139,0.5456797241230379,1,92000,132.15168724900002
naive,mcf_nodes,c40,190,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,mcf_nodes,c41,191,exp,36907.19633439371,36907.22368513156,7.410673337246727e-5,1,14801,150.867752418
naive,mcf_nodes,c41,192,cubic,24681.18029781414,24681.201432156297,8.562930867035469e-5,1,19080,559.740584495
naive,mcf_nodes,c41,193,sinabc1,24002.937062518242,24002.952689479996,6.510433094114647e-5,1,23000,103.77427522800001
naive,mcf_nodes,c41,194,sinabc2,28055.36290164122,28055.38179725529,6.735112074614404e-5,1,32700,255.49616366200001
naive,mcf_nodes,c41,195,sinabc3,9052.039804498454,9052.46293284989,0.004674179331913381,1,58540,306.381863426
naive,mcf_nodes,c41,197,pardivexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,mcf_nodes,c41,198,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,mcf_nodes,c41,199,square,12507.376978883829,12507.387839503723,8.683363811120527e-5,1,18400,32.789763782
naive,mcf_nodes,c100_400_10_F_L_10,2,cubic,-1.0e20,1.0e20,100.0,1,95400,3601.2521239380003
naive,mcf_nodes,c100_400_10_F_T_10,20,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,mcf_nodes,c41,200,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,mcf_nodes,c42,201,exp,37194.31150617981,37194.335334223935,6.406363741187984e-5,1,14450,76.383694784
